node_id,ts,provider,cpu,mem,target_cpu_h1,target_cpu,target_cpu_h6,target_mem_h1,target_mem,target_mem_h6,cpu_lag_1,mem_lag_1,cpu_lag_3,mem_lag_3,cpu_lag_6,mem_lag_6,cpu_lag_18,mem_lag_18,cpu_lag_36,mem_lag_36,cpu_lag_144,mem_lag_144,cpu_roll_mean_3,cpu_roll_std_3,cpu_roll_max_3,cpu_roll_min_3,mem_roll_mean_3,mem_roll_std_3,mem_roll_max_3,mem_roll_min_3,cpu_roll_mean_6,cpu_roll_std_6,cpu_roll_max_6,cpu_roll_min_6,mem_roll_mean_6,mem_roll_std_6,mem_roll_max_6,mem_roll_min_6,cpu_roll_mean_18,cpu_roll_std_18,cpu_roll_max_18,cpu_roll_min_18,mem_roll_mean_18,mem_roll_std_18,mem_roll_max_18,mem_roll_min_18,cpu_roll_mean_36,cpu_roll_std_36,cpu_roll_max_36,cpu_roll_min_36,mem_roll_mean_36,mem_roll_std_36,mem_roll_max_36,mem_roll_min_36,cpu_roc_1,cpu_roc_6,cpu_roc_18,mem_roc_1,mem_roc_6,mem_roc_18,hour_sin,hour_cos,dow_sin,dow_cos,cpu_mem_ratio,mem_cpu_gap,sla_breach
m_1932,650170,alibaba,0.4148936170212766,0.9578947368421052,38.0,44.0,39.0,94.0,94.0,94.0,0.4148936170212766,0.9473684210526316,0.4787234042553191,0.968421052631579,0.4787234042553191,0.9791666666666666,0.44680851063829785,0.9583333333333334,0.6382978723404256,0.9479166666666666,0.48936170212765956,0.8645833333333334,0.4423076923076923,0.025143809546815086,0.4148936170212766,0.43023255813953487,0.9543859649122808,0.012658227848098882,0.9578947368421052,0.9473684210526316,0.4951076320939334,0.13986025403252733,0.5212765957446809,0.44047619047619047,0.9614035087719298,0.018949048189523636,0.968421052631579,0.9473684210526316,0.5006544502617801,0.18055770209246372,0.5531914893617021,0.4096385542168675,0.9622531939605109,0.020265699770641785,0.9789473684210527,0.9479166666666666,0.5554455445544555,0.31397018292892925,0.6808510638297872,0.42500000000000004,0.9608695652173914,0.046664331588158275,1.0,0.90625,0.5094339622641509,0.47204968944099374,0.49382716049382713,0.8421052631578948,0.7766990291262136,0.7809523809523811,0.4214236545789733,0.0062128414587156455,0.5,1.0,0.11741936196323265,0.7352941176470589,0
m_1932,650540,alibaba,0.40425531914893614,0.968421052631579,41.0,42.0,45.0,92.0,95.0,93.0,0.4148936170212766,0.9578947368421052,0.39361702127659576,0.9578947368421052,0.5212765957446809,0.96875,0.40425531914893614,0.9479166666666666,0.5957446808510638,0.9583333333333334,0.39361702127659576,0.8645833333333334,0.44615384615384607,0.012571904773395221,0.4148936170212766,0.4418604651162791,0.9578947368421052,0.021924693766693287,0.968421052631579,0.9473684210526316,0.47358121330724073,0.10161036978168883,0.4787234042553191,0.44047619047619047,0.9614035087719298,0.018949048189523636,0.968421052631579,0.9473684210526316,0.5006544502617801,0.18055770209246372,0.5531914893617021,0.4096385542168675,0.9634146341463414,0.01842983536471588,0.9789473684210527,0.9479166666666666,0.5495049504950495,0.31283999962067444,0.6808510638297872,0.42500000000000004,0.9611594202898551,0.04676553648307782,1.0,0.90625,0.5031446540880503,0.4409937888198757,0.5123456790123456,0.8421052631578948,0.7961165048543689,0.8000000000000002,0.4081672907344026,0.008505591579171412,0.5,1.0,0.11319149624264364,0.75,0
m_1932,650630,alibaba,0.4361702127659574,0.9473684210526316,44.0,38.0,48.0,94.0,95.0,93.0,0.40425531914893614,0.968421052631579,0.4148936170212766,0.9473684210526316,0.46808510638297873,0.96875,0.4361702127659574,0.96875,0.6170212765957447,0.96875,0.5531914893617021,0.8541666666666666,0.45384615384615384,0.033262133536827984,0.4361702127659574,0.4418604651162791,0.9578947368421052,0.021924693766693287,0.968421052631579,0.9473684210526316,0.4677103718199609,0.08728749540505759,0.4787234042553191,0.44047619047619047,0.9578947368421052,0.02075764227330554,0.968421052631579,0.9473684210526316,0.5006544502617801,0.18055770209246372,0.5531914893617021,0.4096385542168675,0.9622531939605109,0.020265699770641785,0.9789473684210527,0.9479166666666666,0.5438943894389439,0.3052934167301964,0.6808510638297872,0.42500000000000004,0.9605797101449277,0.04697913304151501,1.0,0.90625,0.5283018867924528,0.4906832298136646,0.5123456790123456,0.8105263157894738,0.7766990291262136,0.761904761904762,0.4049524572237987,0.00911715795700685,0.5,1.0,0.12478261625236285,0.7132352941176471,0
m_1932,650770,alibaba,0.46808510638297873,0.968421052631579,42.0,39.0,46.0,95.0,94.0,97.0,0.4361702127659574,0.9473684210526316,0.4148936170212766,0.9578947368421052,0.4787234042553191,0.96875,0.40425531914893614,0.9583333333333334,0.6170212765957447,0.9479166666666666,0.5106382978723404,0.8541666666666666,0.473076923076923,0.06532553344639908,0.46808510638297873,0.4418604651162791,0.9614035087719298,0.025316455696201372,0.968421052631579,0.9473684210526316,0.46575342465753417,0.07646239808355683,0.46808510638297873,0.44047619047619047,0.9578947368421052,0.02075764227330554,0.968421052631579,0.9473684210526316,0.5045811518324608,0.17635322090731903,0.5531914893617021,0.4096385542168675,0.9628339140534261,0.02042935545443025,0.9789473684210527,0.9479166666666666,0.5392739273927393,0.2953558137140589,0.6808510638297872,0.42500000000000004,0.9611594202898551,0.04676553648307782,1.0,0.90625,0.5283018867924528,0.5031055900621118,0.5493827160493827,0.8526315789473684,0.7961165048543689,0.7904761904761906,0.39995974850428045,0.010110269468043276,0.5,1.0,0.13106383775464,0.7058823529411764,0
m_1932,650900,alibaba,0.44680851063829785,0.9789473684210527,38.0,45.0,37.0,95.0,93.0,96.0,0.46808510638297873,0.968421052631579,0.40425531914893614,0.968421052631579,0.39361702127659576,0.9583333333333334,0.5,0.9583333333333334,0.4361702127659574,0.9479166666666666,0.5106382978723404,0.8645833333333334,0.48846153846153845,0.033262133536830336,0.46808510638297873,0.47674418604651164,0.9649122807017545,0.03349052292486731,0.9789473684210527,0.9473684210526316,0.4755381604696673,0.06897865238166126,0.46808510638297873,0.45238095238095233,0.9614035087719298,0.028105980503013103,0.9789473684210527,0.9473684210526316,0.5013089005235603,0.17246949697384606,0.5531914893617021,0.4096385542168675,0.9639953542392566,0.022299737428041214,0.9789473684210527,0.9479166666666666,0.5396039603960395,0.29483531031240157,0.6808510638297872,0.42500000000000004,0.9620289855072465,0.046996888934951346,1.0,0.90625,0.4968553459119497,0.5403726708074533,0.4814814814814814,0.8421052631578948,0.8155339805825242,0.8000000000000002,0.395332935787454,0.011077914521007981,0.5,1.0,0.1237894812232686,0.7279411764705883,0
m_1932,650920,alibaba,0.40425531914893614,0.9789473684210527,39.0,48.0,41.0,94.0,93.0,95.0,0.44680851063829785,0.9789473684210527,0.4361702127659574,0.9473684210526316,0.4148936170212766,0.9479166666666666,0.36170212765957444,0.9583333333333334,0.44680851063829785,0.9479166666666666,0.4361702127659574,0.8541666666666666,0.4769230769230769,0.06652426707366534,0.46808510638297873,0.4418604651162791,0.9754385964912281,0.012658227848098681,0.9789473684210527,0.968421052631579,0.47358121330724073,0.07398187329890026,0.46808510638297873,0.45238095238095233,0.9666666666666667,0.02713090812970817,0.9789473684210527,0.9473684210526316,0.5039267015706806,0.1604495560137543,0.5531914893617021,0.44578313253012053,0.9651567944250871,0.02365244333107884,0.9789473684210527,0.9479166666666666,0.5382838283828383,0.2976840624728982,0.6808510638297872,0.42500000000000004,0.9628985507246377,0.04712099285018402,1.0,0.90625,0.48427672955974843,0.5031055900621118,0.537037037037037,0.8315789473684211,0.8252427184466019,0.8000000000000002,0.3946219383963252,0.01123066367390424,0.5,1.0,0.11200000682105256,0.7573529411764706,0
m_1932,650960,alibaba,0.4148936170212766,0.968421052631579,45.0,46.0,37.0,93.0,97.0,95.0,0.40425531914893614,0.9789473684210527,0.46808510638297873,0.968421052631579,0.4148936170212766,0.9583333333333334,0.4148936170212766,0.9583333333333334,0.4361702127659574,0.9583333333333334,0.4574468085106383,0.8854166666666666,0.4576923076923076,0.04532864729078298,0.44680851063829785,0.4418604651162791,0.9754385964912281,0.012658227848098681,0.9789473684210527,0.968421052631579,0.47358121330724073,0.07398187329890026,0.46808510638297873,0.45238095238095233,0.968421052631579,0.025422815916426166,0.9789473684210527,0.9473684210526316,0.5039267015706806,0.1604495560137543,0.5531914893617021,0.44578313253012053,0.9657375145180023,0.023321623635315397,0.9789473684210527,0.9479166666666666,0.5376237623762377,0.29907633266580896,0.6808510638297872,0.42500000000000004,0.9631884057971016,0.047138695308832364,1.0,0.90625,0.5157232704402516,0.5093167701863354,0.5123456790123456,0.8210526315789474,0.8058252427184466,0.7904761904761906,0.3932006138673799,0.011539263479964534,0.5,1.0,0.11617021982797637,0.7426470588235294,0
m_1932,651070,alibaba,0.4787234042553191,0.9578947368421052,48.0,37.0,57.0,93.0,96.0,97.0,0.4148936170212766,0.968421052631579,0.44680851063829785,0.9789473684210527,0.40425531914893614,0.96875,0.425531914893617,0.9583333333333334,0.6276595744680851,0.9999999999999999,0.4574468085106383,0.8854166666666666,0.4692307692307692,0.0824394926850255,0.4787234042553191,0.4418604651162791,0.968421052631579,0.02192469376669317,0.9789473684210527,0.9578947368421052,0.487279843444227,0.08364890284774525,0.4787234042553191,0.45238095238095233,0.9666666666666667,0.02713090812970817,0.9789473684210527,0.9473684210526316,0.5071989528795812,0.15947234795537896,0.5531914893617021,0.44578313253012053,0.9657375145180023,0.023321623635315397,0.9789473684210527,0.9479166666666666,0.5330033003300331,0.28599662798205716,0.6808510638297872,0.42500000000000004,0.9620289855072465,0.044366937061026304,1.0,0.90625,0.5471698113207547,0.5527950310559006,0.5432098765432098,0.8210526315789474,0.7864077669902912,0.7809523809523811,0.3892966672238888,0.012409216542948187,0.5,1.0,0.13548387918834537,0.6911764705882353,0
m_1932,651160,alibaba,0.5106382978723404,0.9578947368421052,46.0,41.0,36.0,97.0,95.0,97.0,0.4787234042553191,0.9578947368421052,0.40425531914893614,0.9789473684210527,0.4361702127659574,0.9479166666666666,0.4361702127659574,0.9583333333333334,0.6382978723404256,0.9999999999999999,0.46808510638297873,0.8958333333333334,0.5076923076923077,0.09978640061050048,0.5106382978723404,0.45348837209302323,0.9614035087719298,0.012658227848098681,0.968421052631579,0.9578947368421052,0.5009784735812133,0.11536946388954017,0.5106382978723404,0.45238095238095233,0.968421052631579,0.02075764227331853,0.9789473684210527,0.9578947368421052,0.5117801047120418,0.16353738675104554,0.5531914893617021,0.44578313253012053,0.9657375145180023,0.023321623635315397,0.9789473684210527,0.9479166666666666,0.5290429042904291,0.27019351343282566,0.6808510638297872,0.42500000000000004,0.9608695652173914,0.04119459808998532,0.9894736842105264,0.90625,0.5283018867924528,0.5527950310559006,0.5555555555555555,0.8315789473684211,0.8058252427184466,0.7809523809523811,0.38610778687387326,0.013144206371914546,0.5,1.0,0.14451613780090175,0.6691176470588236,0
m_1932,651420,alibaba,0.48936170212765956,1.0,37.0,37.0,30.0,96.0,95.0,94.0,0.5106382978723404,0.9578947368421052,0.4148936170212766,0.968421052631579,0.46808510638297873,0.96875,0.5319148936170213,0.96875,0.48936170212765956,0.96875,0.425531914893617,0.8645833333333334,0.5346153846153846,0.033262133536833424,0.5106382978723404,0.5232558139534884,0.9719298245614035,0.05063291139240445,1.0,0.9578947368421052,0.5048923679060665,0.1221770426673747,0.5106382978723404,0.45238095238095233,0.9736842105263158,0.03519629489232773,1.0,0.9578947368421052,0.5091623036649214,0.15473625855752302,0.5531914893617021,0.44578313253012053,0.9674796747967479,0.030824612429966872,1.0,0.9479166666666666,0.5290429042904291,0.27019351343282566,0.6808510638297872,0.42500000000000004,0.9617391304347827,0.04429793223910437,1.0,0.90625,0.4968553459119497,0.5217391304347826,0.48765432098765427,0.8736842105263158,0.8252427184466019,0.8095238095238096,0.3769233534855037,0.015384545146622741,0.5,1.0,0.13278351327027305,0.7132352941176471,0
m_1932,651830,alibaba,0.39361702127659576,0.9894736842105264,41.0,57.0,38.0,95.0,97.0,94.0,0.48936170212765956,1.0,0.4787234042553191,0.9578947368421052,0.44680851063829785,0.9791666666666666,0.5531914893617021,0.96875,0.39361702127659576,0.9166666666666666,0.6170212765957447,0.9166666666666666,0.5038461538461537,0.12759089831202206,0.5106382978723404,0.43023255813953487,0.9824561403508772,0.045639889562834664,1.0,0.9578947368421052,0.4951076320939334,0.14380692921296925,0.5106382978723404,0.44047619047619047,0.9754385964912281,0.037898096379063176,1.0,0.9578947368421052,0.4993455497382199,0.14187748414933798,0.5212765957446809,0.44578313253012053,0.9686411149825783,0.0334496061421183,1.0,0.9479166666666666,0.5290429042904291,0.27019351343282566,0.6808510638297872,0.42500000000000004,0.963768115942029,0.041248570727726,1.0,0.90625,0.4528301886792453,0.47826086956521735,0.41975308641975306,0.8210526315789474,0.8058252427184466,0.8000000000000002,0.3625308831193617,0.01926905455956196,0.5,1.0,0.10791667325086797,0.7720588235294118,0
m_1932,652030,alibaba,0.4361702127659574,0.9789473684210527,37.0,36.0,37.0,95.0,97.0,95.0,0.39361702127659576,0.9894736842105264,0.5106382978723404,0.9578947368421052,0.40425531914893614,0.9791666666666666,0.5,0.96875,0.3829787234042553,0.90625,0.648936170212766,0.9375,0.4769230769230769,0.09818971518206816,0.48936170212765956,0.43023255813953487,0.9894736842105264,0.021924693766693405,1.0,0.9789473684210527,0.5009784735812133,0.13196628880426126,0.5106382978723404,0.44047619047619047,0.9754385964912281,0.037898096379063176,1.0,0.9578947368421052,0.4954188481675393,0.13611962960567225,0.5212765957446809,0.44578313253012053,0.9692218350754935,0.03400905792928808,1.0,0.9479166666666666,0.5306930693069307,0.2657158327504218,0.6808510638297872,0.42500000000000004,0.9657971014492756,0.03325273384712835,1.0,0.9375,0.5345911949685535,0.5279503105590062,0.4753086419753086,0.8210526315789474,0.7961165048543689,0.7904761904761906,0.35555372129450197,0.021319237311406503,0.5,1.0,0.12084211262271459,0.7352941176470589,0
m_1932,652040,alibaba,0.39361702127659576,0.9789473684210527,57.0,30.0,44.0,97.0,94.0,95.0,0.4361702127659574,0.9789473684210527,0.48936170212765956,1.0,0.4148936170212766,0.96875,0.4787234042553191,0.9791666666666666,0.5744680851063829,0.9375,0.5106382978723404,0.90625,0.4423076923076923,0.050287619093643064,0.4361702127659574,0.43023255813953487,0.9824561403508772,0.012658227848099085,0.9894736842105264,0.9789473684210527,0.4970645792563601,0.14413094072971394,0.5106382978723404,0.44047619047619047,0.9771929824561403,0.037180717382313794,1.0,0.9578947368421052,0.4901832460732985,0.1397460926263613,0.5212765957446809,0.44578313253012053,0.9692218350754935,0.03400905792928808,1.0,0.9479166666666666,0.525082508250825,0.2630092603418634,0.6808510638297872,0.42500000000000004,0.9669565217391305,0.031323368278801104,1.0,0.9479166666666666,0.48427672955974843,0.49689440993788814,0.4629629629629629,0.8315789473684211,0.8058252427184466,0.7809523809523811,0.3552056530464145,0.021424408175380605,0.5,1.0,0.10905263822049853,0.7647058823529411,0
